method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_MSB,RR + MSB,12.381890745111034,25.284513109691815,93.0,0,1130604998,2.1629023445129523,0.2,0.1,50000,49000,100,659,500,0.8180013399446049,0.9648496803828693,False,False
RR_BATCH,RR + batch means,13.718482681975262,29.34367776460664,91.0,0,1580016184,2.9767465568954146,0.2,0.1,50000,49000,100,659,500,0.693869447479337,0.9799992470541787,False,False
RR_ORACLE,RR + oracle variance,13.71848268197526,30.552797150355243,94.0,0,1580016184,2.9767465568954146,0.2,0.1,50000,49000,100,659,500,0.693869447479337,0.9799992470541787,False,False
RR_OBM,RR + OBM,13.71848268197526,29.54314193348977,92.0,0,1580016184,2.9767465568954146,0.2,0.1,50000,49000,100,659,500,0.693869447479337,0.9799992470541787,False,False
RR_OBM_RR,RR + OBM-RR,13.71848268197526,30.175370499372953,90.0,0,1580016184,2.9767465568954146,0.2,0.1,50000,49000,100,659,500,0.693869447479337,0.9799992470541787,False,False
RR_MSB,RR + MSB,13.71848268197526,29.671012725137803,90.0,0,1580016184,2.9767465568954146,0.2,0.1,50000,49000,100,659,500,0.693869447479337,0.9799992470541787,False,False
RR_BATCH,RR + batch means,15.649714722962914,20.476531882372573,92.0,0,1634535063,1.4231973693020514,0.2,0.1,50000,49000,100,659,500,0.6945541001652723,0.9748787957217653,False,False
RR_ORACLE,RR + oracle variance,15.649714722962644,21.12577319033103,94.0,0,1634535063,1.4231973693020514,0.2,0.1,50000,49000,100,659,500,0.6945541001652723,0.9748787957217653,False,False
RR_OBM,RR + OBM,15.649714722962644,20.53171094898608,93.0,0,1634535063,1.4231973693020514,0.2,0.1,50000,49000,100,659,500,0.6945541001652723,0.9748787957217653,False,False
RR_OBM_RR,RR + OBM-RR,15.649714722962644,20.972879569147604,93.0,0,1634535063,1.4231973693020514,0.2,0.1,50000,49000,100,659,500,0.6945541001652723,0.9748787957217653,False,False
RR_MSB,RR + MSB,15.649714722962644,20.42526489118279,93.0,0,1634535063,1.4231973693020514,0.2,0.1,50000,49000,100,659,500,0.6945541001652723,0.9748787957217653,False,False
RR_BATCH,RR + batch means,17.321144062890586,28.600813201452127,90.0,0,392022359,2.967907203679725,0.2,0.1,50000,49000,100,659,500,0.724357336895496,0.9891818939270395,False,False
RR_ORACLE,RR + oracle variance,17.321144062890436,30.507400649915404,93.0,0,392022359,2.967907203679725,0.2,0.1,50000,49000,100,659,500,0.724357336895496,0.9891818939270395,False,False
RR_OBM,RR + OBM,17.321144062890436,28.859214361366003,90.0,0,392022359,2.967907203679725,0.2,0.1,50000,49000,100,659,500,0.724357336895496,0.9891818939270395,False,False
RR_OBM_RR,RR + OBM-RR,17.321144062890436,28.882793649219682,87.0,0,392022359,2.967907203679725,0.2,0.1,50000,49000,100,659,500,0.724357336895496,0.9891818939270395,False,False
RR_MSB,RR + MSB,17.321144062890436,28.824846207861643,91.0,0,392022359,2.967907203679725,0.2,0.1,50000,49000,100,659,500,0.724357336895496,0.9891818939270395,False,False
RR_BATCH,RR + batch means,12.309267632604712,24.976309902406783,94.0,0,942484272,2.1211773083799685,0.2,0.1,50000,49000,100,659,500,0.6856096098338498,0.9800598439929239,False,False
RR_ORACLE,RR + oracle variance,12.309267632604348,25.79102087308911,95.0,0,942484272,2.1211773083799685,0.2,0.1,50000,49000,100,659,500,0.6856096098338498,0.9800598439929239,False,False
RR_OBM,RR + OBM,12.309267632604348,24.8129746952672,94.0,0,942484272,2.1211773083799685,0.2,0.1,50000,49000,100,659,500,0.6856096098338498,0.9800598439929239,False,False
RR_OBM_RR,RR + OBM-RR,12.309267632604348,25.005279755809113,94.0,0,942484272,2.1211773083799685,0.2,0.1,50000,49000,100,659,500,0.6856096098338498,0.9800598439929239,False,False
RR_MSB,RR + MSB,12.309267632604348,24.579164120468366,92.0,0,942484272,2.1211773083799685,0.2,0.1,50000,49000,100,659,500,0.6856096098338498,0.9800598439929239,False,False
RR_BATCH,RR + batch means,11.614093540045843,17.25816041686609,93.0,0,1074497556,0.9918530277480927,0.2,0.1,50000,49000,100,659,500,0.782542343257498,0.9631394294138098,False,False
RR_ORACLE,RR + oracle variance,11.614093540046069,17.636146930468357,94.0,0,1074497556,0.9918530277480927,0.2,0.1,50000,49000,100,659,500,0.782542343257498,0.9631394294138098,False,False
RR_OBM,RR + OBM,11.614093540046069,17.29746668798546,94.0,0,1074497556,0.9918530277480927,0.2,0.1,50000,49000,100,659,500,0.782542343257498,0.9631394294138098,False,False
RR_OBM_RR,RR + OBM-RR,11.614093540046069,17.136476622213937,92.0,0,1074497556,0.9918530277480927,0.2,0.1,50000,49000,100,659,500,0.782542343257498,0.9631394294138098,False,False
RR_MSB,RR + MSB,11.614093540046069,17.16631231600381,94.0,0,1074497556,0.9918530277480927,0.2,0.1,50000,49000,100,659,500,0.782542343257498,0.9631394294138098,False,False
RR_BATCH,RR + batch means,15.181222217369386,47.01687217615383,93.0,0,2095133046,7.757954275853825,0.2,0.1,50000,49000,100,659,500,0.7856952072177379,0.9732366535263169,False,False
RR_ORACLE,RR + oracle variance,15.181222217369887,49.32347363797434,95.0,0,2095133046,7.757954275853825,0.2,0.1,50000,49000,100,659,500,0.7856952072177379,0.9732366535263169,False,False
RR_OBM,RR + OBM,15.181222217369887,47.599490518591956,94.0,0,2095133046,7.757954275853825,0.2,0.1,50000,49000,100,659,500,0.7856952072177379,0.9732366535263169,False,False
RR_OBM_RR,RR + OBM-RR,15.181222217369887,47.46850080048301,93.0,0,2095133046,7.757954275853825,0.2,0.1,50000,49000,100,659,500,0.7856952072177379,0.9732366535263169,False,False
RR_MSB,RR + MSB,15.181222217369887,47.094355232737534,94.0,0,2095133046,7.757954275853825,0.2,0.1,50000,49000,100,659,500,0.7856952072177379,0.9732366535263169,False,False
RR_BATCH,RR + batch means,11.920446282227507,26.851383445004,92.0,0,1497586439,2.482036996357162,0.2,0.1,50000,49000,100,659,500,0.7570355025661545,0.9546844288686142,False,False
RR_ORACLE,RR + oracle variance,11.920446282227653,27.898713177763824,95.0,0,1497586439,2.482036996357162,0.2,0.1,50000,49000,100,659,500,0.7570355025661545,0.9546844288686142,False,False
RR_OBM,RR + OBM,11.920446282227653,27.012402819636176,92.0,0,1497586439,2.482036996357162,0.2,0.1,50000,49000,100,659,500,0.7570355025661545,0.9546844288686142,False,False
RR_OBM_RR,RR + OBM-RR,11.920446282227653,27.091160649442322,94.0,0,1497586439,2.482036996357162,0.2,0.1,50000,49000,100,659,500,0.7570355025661545,0.9546844288686142,False,False
RR_MSB,RR + MSB,11.920446282227653,26.8988548681193,95.0,0,1497586439,2.482036996357162,0.2,0.1,50000,49000,100,659,500,0.7570355025661545,0.9546844288686142,False,False
RR_BATCH,RR + batch means,11.684491710469102,24.22172614940183,98.0,0,432652533,1.9611068538101502,0.2,0.1,50000,49000,100,659,500,0.7171510190072995,0.9811557567616923,False,False
RR_ORACLE,RR + oracle variance,11.684491710469322,24.79880053368728,98.0,0,432652533,1.9611068538101502,0.2,0.1,50000,49000,100,659,500,0.7171510190072995,0.9811557567616923,False,False
RR_OBM,RR + OBM,11.684491710469322,23.728447480682753,97.0,0,432652533,1.9611068538101502,0.2,0.1,50000,49000,100,659,500,0.7171510190072995,0.9811557567616923,False,False
RR_OBM_RR,RR + OBM-RR,11.684491710469322,24.04796347737874,97.0,0,432652533,1.9611068538101502,0.2,0.1,50000,49000,100,659,500,0.7171510190072995,0.9811557567616923,False,False
RR_MSB,RR + MSB,11.684491710469322,23.634091332605582,96.0,0,432652533,1.9611068538101502,0.2,0.1,50000,49000,100,659,500,0.7171510190072995,0.9811557567616923,False,False
RR_BATCH,RR + batch means,12.806356050320387,17.737097551089626,95.0,0,1405681632,1.0944420187069794,0.2,0.1,50000,49000,100,659,500,0.6723387524196869,0.9608867344989493,False,False
RR_ORACLE,RR + oracle variance,12.806356050318998,18.52577673934174,96.0,0,1405681632,1.0944420187069794,0.2,0.1,50000,49000,100,659,500,0.6723387524196869,0.9608867344989493,False,False
RR_OBM,RR + OBM,12.806356050318998,17.90677112751696,96.0,0,1405681632,1.0944420187069794,0.2,0.1,50000,49000,100,659,500,0.6723387524196869,0.9608867344989493,False,False
RR_OBM_RR,RR + OBM-RR,12.806356050318998,18.12179765862083,95.0,0,1405681632,1.0944420187069794,0.2,0.1,50000,49000,100,659,500,0.6723387524196869,0.9608867344989493,False,False
RR_MSB,RR + MSB,12.806356050318998,17.611390303990333,95.0,0,1405681632,1.0944420187069794,0.2,0.1,50000,49000,100,659,500,0.6723387524196869,0.9608867344989493,False,False
RR_BATCH,RR + batch means,16.57619901635092,21.874866648263595,93.0,0,1662057958,1.6217304504020316,0.2,0.1,50000,49000,100,659,500,0.6790765424225903,0.9828583565537448,False,False
RR_ORACLE,RR + oracle variance,16.576199016352337,22.55118575729471,95.0,0,1662057958,1.6217304504020316,0.2,0.1,50000,49000,100,659,500,0.6790765424225903,0.9828583565537448,False,False
RR_OBM,RR + OBM,16.576199016352337,21.755336116225617,96.0,0,1662057958,1.6217304504020316,0.2,0.1,50000,49000,100,659,500,0.6790765424225903,0.9828583565537448,False,False
RR_OBM_RR,RR + OBM-RR,16.576199016352337,22.08548284689209,94.0,0,1662057958,1.6217304504020316,0.2,0.1,50000,49000,100,659,500,0.6790765424225903,0.9828583565537448,False,False
RR_MSB,RR + MSB,16.576199016352337,21.5695862792009,95.0,0,1662057958,1.6217304504020316,0.2,0.1,50000,49000,100,659,500,0.6790765424225903,0.9828583565537448,False,False
RR_BATCH,RR + batch means,14.249153564089395,35.37560118889406,93.0,0,202244314,4.321050774280965,0.2,0.1,50000,49000,100,659,500,0.7861785897410013,0.9698795742731564,False,False
RR_ORACLE,RR + oracle variance,14.249153564089276,36.81075553951733,92.0,0,202244314,4.321050774280965,0.2,0.1,50000,49000,100,659,500,0.7861785897410013,0.9698795742731564,False,False
RR_OBM,RR + OBM,14.249153564089276,35.59327714418376,93.0,0,202244314,4.321050774280965,0.2,0.1,50000,49000,100,659,500,0.7861785897410013,0.9698795742731564,False,False
RR_OBM_RR,RR + OBM-RR,14.249153564089276,35.59823054646724,92.0,0,202244314,4.321050774280965,0.2,0.1,50000,49000,100,659,500,0.7861785897410013,0.9698795742731564,False,False
RR_MSB,RR + MSB,14.249153564089276,35.06502540263473,92.0,0,202244314,4.321050774280965,0.2,0.1,50000,49000,100,659,500,0.7861785897410013,0.9698795742731564,False,False
RR_BATCH,RR + batch means,14.174035737212627,32.152292059671325,94.0,0,796282693,3.4994070452205612,0.2,0.1,50000,49000,100,659,500,0.7676501965691008,0.9862118083480076,False,False
RR_ORACLE,RR + oracle variance,14.174035737212217,33.126631571446296,93.0,0,796282693,3.4994070452205612,0.2,0.1,50000,49000,100,659,500,0.7676501965691008,0.9862118083480076,False,False
RR_OBM,RR + OBM,14.174035737212217,32.064324645323474,93.0,0,796282693,3.4994070452205612,0.2,0.1,50000,49000,100,659,500,0.7676501965691008,0.9862118083480076,False,False
RR_OBM_RR,RR + OBM-RR,14.174035737212217,32.4312368256579,93.0,0,796282693,3.4994070452205612,0.2,0.1,50000,49000,100,659,500,0.7676501965691008,0.9862118083480076,False,False
RR_MSB,RR + MSB,14.174035737212217,31.640736514075236,92.0,0,796282693,3.4994070452205612,0.2,0.1,50000,49000,100,659,500,0.7676501965691008,0.9862118083480076,False,False
RR_BATCH,RR + batch means,11.733547731159899,14.789115765735215,91.0,0,864178267,0.7480735775826947,0.2,0.1,50000,49000,100,659,500,0.8160020274446405,0.9722262482260365,False,False
RR_ORACLE,RR + oracle variance,11.733547731160062,15.316241461294402,95.0,0,864178267,0.7480735775826947,0.2,0.1,50000,49000,100,659,500,0.8160020274446405,0.9722262482260365,False,False
RR_OBM,RR + OBM,11.733547731160062,15.042081086367697,93.0,0,864178267,0.7480735775826947,0.2,0.1,50000,49000,100,659,500,0.8160020274446405,0.9722262482260365,False,False
RR_OBM_RR,RR + OBM-RR,11.733547731160062,15.034755878810756,92.0,0,864178267,0.7480735775826947,0.2,0.1,50000,49000,100,659,500,0.8160020274446405,0.9722262482260365,False,False
RR_MSB,RR + MSB,11.733547731160062,14.920397403717695,94.0,0,864178267,0.7480735775826947,0.2,0.1,50000,49000,100,659,500,0.8160020274446405,0.9722262482260365,False,False
RR_BATCH,RR + batch means,13.699183319549393,20.743286812895736,94.0,0,1382689816,1.4935088068017774,0.2,0.1,50000,49000,100,659,500,0.7014268498840708,0.983754894179103,False,False
RR_ORACLE,RR + oracle variance,13.69918331954985,21.641329657880664,95.0,0,1382689816,1.4935088068017774,0.2,0.1,50000,49000,100,659,500,0.7014268498840708,0.983754894179103,False,False
RR_OBM,RR + OBM,13.69918331954985,20.976856390020643,94.0,0,1382689816,1.4935088068017774,0.2,0.1,50000,49000,100,659,500,0.7014268498840708,0.983754894179103,False,False
RR_OBM_RR,RR + OBM-RR,13.69918331954985,20.778151171428497,95.0,0,1382689816,1.4935088068017774,0.2,0.1,50000,49000,100,659,500,0.7014268498840708,0.983754894179103,False,False
RR_MSB,RR + MSB,13.69918331954985,20.95762273850058,94.0,0,1382689816,1.4935088068017774,0.2,0.1,50000,49000,100,659,500,0.7014268498840708,0.983754894179103,False,False
RR_BATCH,RR + batch means,9.453715516722637,19.06867538476554,94.0,0,1171300113,1.2144267650326144,0.2,0.1,50000,49000,100,659,500,0.7602631152445626,0.9706581183138677,False,False
RR_ORACLE,RR + oracle variance,9.453715516722356,19.514872211687567,96.0,0,1171300113,1.2144267650326144,0.2,0.1,50000,49000,100,659,500,0.7602631152445626,0.9706581183138677,False,False
RR_OBM,RR + OBM,9.453715516722356,18.865661105533928,93.0,0,1171300113,1.2144267650326144,0.2,0.1,50000,49000,100,659,500,0.7602631152445626,0.9706581183138677,False,False
RR_OBM_RR,RR + OBM-RR,9.453715516722356,19.211252669817885,94.0,0,1171300113,1.2144267650326144,0.2,0.1,50000,49000,100,659,500,0.7602631152445626,0.9706581183138677,False,False
RR_MSB,RR + MSB,9.453715516722356,18.751556301776496,93.0,0,1171300113,1.2144267650326144,0.2,0.1,50000,49000,100,659,500,0.7602631152445626,0.9706581183138677,False,False
RR_BATCH,RR + batch means,11.55729060752714,9.546076938953526,93.0,0,1777324408,0.3029161727201015,0.2,0.1,50000,49000,100,659,500,0.8010976155873887,0.9654714672176318,False,False
RR_ORACLE,RR + oracle variance,11.55729060752723,9.746333705768917,94.0,0,1777324408,0.3029161727201015,0.2,0.1,50000,49000,100,659,500,0.8010976155873887,0.9654714672176318,False,False
RR_OBM,RR + OBM,11.55729060752723,9.612598161078875,94.0,0,1777324408,0.3029161727201015,0.2,0.1,50000,49000,100,659,500,0.8010976155873887,0.9654714672176318,False,False
RR_OBM_RR,RR + OBM-RR,11.55729060752723,9.660378460124592,94.0,0,1777324408,0.3029161727201015,0.2,0.1,50000,49000,100,659,500,0.8010976155873887,0.9654714672176318,False,False
RR_MSB,RR + MSB,11.55729060752723,9.631361387269772,93.0,0,1777324408,0.3029161727201015,0.2,0.1,50000,49000,100,659,500,0.8010976155873887,0.9654714672176318,False,False
RR_BATCH,RR + batch means,9.15109502608626,23.546573096165194,98.0,0,967354525,1.970912519537936,0.2,0.1,50000,49000,100,659,500,0.7755973481799772,0.9446797600389772,False,False
RR_ORACLE,RR + oracle variance,9.15109502608626,24.86072106100507,99.0,0,967354525,1.970912519537936,0.2,0.1,50000,49000,100,659,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM,RR + OBM,9.15109502608626,24.20937793790487,97.0,0,967354525,1.970912519537936,0.2,0.1,50000,49000,100,659,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM_RR,RR + OBM-RR,9.15109502608626,24.08489482069542,97.0,0,967354525,1.970912519537936,0.2,0.1,50000,49000,100,659,500,0.7755973481799772,0.9446797600389772,False,False
RR_MSB,RR + MSB,9.15109502608626,24.035904471029024,97.0,0,967354525,1.970912519537936,0.2,0.1,50000,49000,100,659,500,0.7755973481799772,0.9446797600389772,False,False
RR_BATCH,RR + batch means,17.09327962327364,17.81353587933177,95.0,0,1190961761,1.0578529340808747,0.2,0.1,50000,49000,100,659,500,0.7727634973220407,0.9846966062055065,False,False
RR_ORACLE,RR + oracle variance,17.093279623273368,18.2134699752843,96.0,0,1190961761,1.0578529340808747,0.2,0.1,50000,49000,100,659,500,0.7727634973220407,0.9846966062055065,False,False
RR_OBM,RR + OBM,17.093279623273368,17.79981983019634,97.0,0,1190961761,1.0578529340808747,0.2,0.1,50000,49000,100,659,500,0.7727634973220407,0.9846966062055065,False,False
RR_OBM_RR,RR + OBM-RR,17.093279623273368,18.045270899121498,95.0,0,1190961761,1.0578529340808747,0.2,0.1,50000,49000,100,659,500,0.7727634973220407,0.9846966062055065,False,False
RR_MSB,RR + MSB,17.093279623273368,17.651031472446512,98.0,0,1190961761,1.0578529340808747,0.2,0.1,50000,49000,100,659,500,0.7727634973220407,0.9846966062055065,False,False
RR_BATCH,RR + batch means,11.896828571837595,17.44206627853912,96.0,0,1678403331,1.0130933577483543,0.2,0.1,50000,49000,100,659,500,0.8130787548824936,0.9704160595057733,False,False
RR_ORACLE,RR + oracle variance,11.896828571837817,17.823983877060655,99.0,0,1678403331,1.0130933577483543,0.2,0.1,50000,49000,100,659,500,0.8130787548824936,0.9704160595057733,False,False
RR_OBM,RR + OBM,11.896828571837817,17.426495073607065,99.0,0,1678403331,1.0130933577483543,0.2,0.1,50000,49000,100,659,500,0.8130787548824936,0.9704160595057733,False,False
RR_OBM_RR,RR + OBM-RR,11.896828571837817,17.434451447711396,96.0,0,1678403331,1.0130933577483543,0.2,0.1,50000,49000,100,659,500,0.8130787548824936,0.9704160595057733,False,False
RR_MSB,RR + MSB,11.896828571837817,17.444758257907566,97.0,0,1678403331,1.0130933577483543,0.2,0.1,50000,49000,100,659,500,0.8130787548824936,0.9704160595057733,False,False
RR_BATCH,RR + batch means,15.641489658366904,24.212456861630034,88.0,0,1356488968,2.0826256161997465,0.2,0.1,50000,49000,100,659,500,0.7032738151997727,0.9694387541389551,False,False
RR_ORACLE,RR + oracle variance,15.641489658368753,25.55557456428118,93.0,0,1356488968,2.0826256161997465,0.2,0.1,50000,49000,100,659,500,0.7032738151997727,0.9694387541389551,False,False
RR_OBM,RR + OBM,15.641489658368753,24.69106490917994,89.0,0,1356488968,2.0826256161997465,0.2,0.1,50000,49000,100,659,500,0.7032738151997727,0.9694387541389551,False,False
RR_OBM_RR,RR + OBM-RR,15.641489658368753,24.25361037197977,87.0,0,1356488968,2.0826256161997465,0.2,0.1,50000,49000,100,659,500,0.7032738151997727,0.9694387541389551,False,False
RR_MSB,RR + MSB,15.641489658368753,24.769781361949313,89.0,0,1356488968,2.0826256161997465,0.2,0.1,50000,49000,100,659,500,0.7032738151997727,0.9694387541389551,False,False
RR_BATCH,RR + batch means,10.52045251190209,11.351580855211177,90.0,0,594336918,0.4439071282822261,0.2,0.1,50000,49000,100,659,500,0.7276265850596422,0.9523667283337245,False,False
RR_ORACLE,RR + oracle variance,10.520452511901903,11.798481235739727,91.0,0,594336918,0.4439071282822261,0.2,0.1,50000,49000,100,659,500,0.7276265850596422,0.9523667283337245,False,False
RR_OBM,RR + OBM,10.520452511901903,11.402238741203131,91.0,0,594336918,0.4439071282822261,0.2,0.1,50000,49000,100,659,500,0.7276265850596422,0.9523667283337245,False,False
RR_OBM_RR,RR + OBM-RR,10.520452511901903,11.290705468603655,90.0,0,594336918,0.4439071282822261,0.2,0.1,50000,49000,100,659,500,0.7276265850596422,0.9523667283337245,False,False
