T,b,estimator,lam,sigma_true,mean,bias,var,mse,mean_clamped,mse_clamped,n_traj_used
10000,17,OBM_RR,4.0,5.530043287007115,4.805956705263262,-0.7240865817438529,0.330484088522692,0.8544549822956673,4.805956705263262,0.8544549822956673,1000
10000,20,OBM,0.0,5.530043287007115,2.178653526579762,-3.351389760427353,0.03065581161690452,11.2624384821026,,,1000
10000,20,OBM_RR,2.0,5.530043287007115,4.4086478315920825,-1.1213954554150325,0.21035611877255628,1.4676735300792716,4.4086478315920825,1.4676735300792716,1000
10000,20,OBM_RR,3.0,5.530043287007115,4.78666442072901,-0.7433788662781051,0.3108394213066064,0.8631407207142194,4.78666442072901,0.8631407207142194,1000
10000,20,OBM_RR,4.0,5.530043287007115,5.000164219679506,-0.5298790673276086,0.4102908194110957,0.6906523545836611,5.000164219679506,0.6906523545836611,1000
10000,23,OBM,0.0,5.530043287007115,2.3936946660787854,-3.1363486209283296,0.03930868966690959,9.875952052976277,,,1000
10000,23,OBM_RR,2.0,5.530043287007115,4.6410739709882725,-0.8889693160188425,0.2589689332704788,1.048976409160218,4.6410739709882725,1.048976409160218,1000
10000,23,OBM_RR,3.0,5.530043287007115,4.966767115526016,-0.5632761714810988,0.3767562956015026,0.6936595846643062,4.966767115526016,0.6936595846643062,1000
10000,23,OBM_RR,4.0,5.530043287007115,5.13892760013169,-0.3911156868754251,0.4892498887385261,0.6417321193698229,5.13892760013169,0.6417321193698229,1000
10000,27,OBM,0.0,5.530043287007115,2.6497993102778974,-2.8802439767292176,0.05193341651776801,8.34768684858619,,,1000
10000,27,OBM_RR,2.0,5.530043287007115,4.877487683691861,-0.6525556033152542,0.3258603257413017,0.7513632808336944,4.877487683691861,0.7513632808336944,1000
10000,27,OBM_RR,3.0,5.530043287007115,5.139384213332013,-0.3906590736751019,0.46507771342374987,0.6172271475550153,5.139384213332013,0.6172271475550153,1000
10000,27,OBM_RR,4.0,5.530043287007115,5.265524141155767,-0.26451914585134784,0.5922093882353887,0.6615875573690798,5.265524141155767,0.6615875573690798,1000
10000,32,OBM,0.0,5.530043287007115,2.9277852856151356,-2.6022580013919794,0.06915655742229836,6.840834106673454,,,1000
10000,32,OBM_RR,2.0,5.530043287007115,5.087629180113635,-0.44241410689348015,0.41204754023683043,0.6073657346749493,5.087629180113635,0.6073657346749493,1000
10000,32,OBM_RR,3.0,5.530043287007115,5.281809862598206,-0.24823342440890883,0.5735657717211456,0.6346120389431977,5.281809862598206,0.6346120389431977,1000
10000,32,OBM_RR,4.0,5.530043287007115,5.362991515483824,-0.16705177152329131,0.7172706016336445,0.744459625401081,5.362991515483824,0.744459625401081,1000
10000,38,OBM,0.0,5.530043287007115,3.2101235016456378,-2.3199197853614772,0.09143848275784411,5.473374854786728,,,1000
10000,38,OBM_RR,2.0,5.530043287007115,5.254899585838162,-0.27514370116895304,0.517046633181176,0.592233642840945,5.254899585838162,0.592233642840945,1000
10000,38,OBM_RR,3.0,5.530043287007115,5.3846619038705,-0.1453813831366153,0.6998657266629006,0.7203016074989533,5.3846619038705,0.7203016074989533,1000
